"","Coefficient","zip"
"10159",0.75656,31553
"10160",0.39136,31554
"10161",0.13249,31555
"10162",0.75656,31556
"10163",0.75656,31557
"10164",0.75656,31558
"10165",0.75656,31560
"10166",0.75656,31561
"10167",0.75656,31562
"10168",0.13249,31563
"10169",0.75656,31565
"10170",0.75656,31566
"10171",0.39136,31567
"10172",0.75656,31568
"10173",0.75656,31569
"10174",0.39136,31601
"10175",0.39136,31602
"10176",0.39136,31605
"10177",0.39136,31606
"10178",0.39136,31620
"10179",0.39136,31622
"10180",0.39136,31623
"10181",0.39136,31624
"10182",0.39136,31625
"10183",0.12847,31626
"10184",0.39136,31627
"10185",0.39136,31629
"10186",0.39136,31630
"10187",0.39136,31631
"10188",0.39136,31632
"10189",0.39136,31634
"10190",0.39136,31635
"10191",0.39136,31636
"10192",0.39136,31637
"10193",0.39136,31638
"10194",0.39136,31639
"10195",0.39136,31641
"10196",0.39136,31642
"10197",0.39136,31643
"10198",0.39136,31645
"10199",0.39136,31647
"10200",0.39136,31648
"10201",0.39136,31649
"10202",0.39136,31650
"10203",0.39136,31698
"10204",0.39136,31699
"10205",0.12847,31701
"10206",0.12847,31705
"10207",0.12847,31707
"10208",0.12847,31709
"10209",0.57531,31711
"10210",0.12847,31712
"10211",0.12847,31714
"10212",0.12847,31716
"10213",0.12847,31719
"10214",0.12847,31720
"10215",0.12847,31721
"10216",0.12847,31722
"10217",0.12847,31730
"10218",0.12847,31733
"10219",0.12847,31735
"10220",0.12847,31738
"10221",0.12847,31743
"10222",0.12847,31744
"10223",0.12847,31747
"10224",0.39136,31749
"10225",0.39136,31750
"10226",0.12847,31756
"10227",0.12847,31757
"10228",0.12847,31763
"10229",0.12847,31764
"10230",0.12847,31765
"10231",0.12847,31768
"10232",0.12847,31771
"10233",0.12847,31772
"10234",0.12847,31773
"10235",0.39136,31774
"10236",0.12847,31775
"10237",0.12847,31778
"10238",0.12847,31779
"10239",0.12847,31780
"10240",0.12847,31781
"10241",0.12847,31783
"10242",0.12847,31784
"10243",0.12847,31787
"10244",0.12847,31788
"10245",0.12847,31789
"10246",0.12847,31790
"10247",0.12847,31791
"10248",0.12847,31792
"10249",0.12847,31793
"10250",0.12847,31794
"10251",0.12847,31795
"10252",0.12847,31796
"10253",0.39136,31798
"10254",0.57531,31801
"10255",0.57531,31803
"10256",0.57531,31804
"10257",0.57531,31805
"10258",0.57531,31806
"10259",0.57531,31807
"10260",0.57531,31808
"10261",0.57531,31810
"10262",0.57531,31811
"10263",0.57531,31812
"10264",0.12847,31814
"10265",0.12847,31815
"10266",0.57531,31816
"10267",0.57531,31820
"10268",0.12847,31821
"10269",0.57531,31822
"10270",0.57531,31823
"10271",0.12847,31824
"10272",0.12847,31825
"10273",0.57531,31826
"10274",0.57531,31827
"10275",0.57531,31829
"10276",0.57531,31830
"10277",0.57531,31831
"10278",0.12847,31832
"10279",0.57531,31833
"10280",0.57531,31836
"10281",0.57531,31901
"10282",0.57531,31903
"10283",0.57531,31904
"10284",0.57531,31905
"10285",0.57531,31906
"10286",0.57531,31907
"10287",0.57531,31909
"10288",0.75656,32003
"10289",0.39136,32008
"10290",0.75656,32009
"10291",0.75656,32011
"10292",0.39136,32024
"10293",0.39136,32025
"10294",0.75656,32026
"10295",0.75656,32033
"10296",0.75656,32034
"10297",0.39136,32038
"10298",0.75656,32040
"10299",0.75656,32043
"10300",0.75656,32044
"10301",0.75656,32046
"10302",0.39136,32052
"10303",0.39136,32053
"10304",0.39136,32054
"10305",0.39136,32055
"10306",0.75656,32058
"10307",0.39136,32059
"10308",0.39136,32060
"10309",0.39136,32061
"10310",0.39136,32062
"10311",0.75656,32063
"10312",0.39136,32064
"10313",0.75656,32065
"10314",0.39136,32066
"10315",0.75656,32068
"10316",0.39136,32071
"10317",0.39136,32072
"10318",0.75656,32073
"10319",0.75656,32079
"10320",0.75656,32080
"10321",0.75656,32081
"10322",0.75656,32082
"10323",0.75656,32083
"10324",0.75656,32084
"10325",0.75656,32086
"10326",0.75656,32087
"10327",0.75656,32091
"10328",0.75656,32092
"10329",0.39136,32094
"10330",0.75656,32095
"10331",0.39136,32096
"10332",0.75656,32097
"10333",0.50015,32102
"10334",0.50015,32110
"10335",0.75656,32112
"10336",0.75656,32113
"10337",0.50015,32114
"10338",0.50015,32117
"10339",0.50015,32118
"10340",0.50015,32119
"10341",0.50015,32124
"10342",0.50015,32127
"10343",0.50015,32128
"10344",0.50015,32129
"10345",0.50015,32130
"10346",0.75656,32131
"10347",0.50015,32132
"10348",0.50015,32133
"10349",0.75656,32134
"10350",0.50015,32136
"10351",0.75656,32137
"10352",0.50015,32139
"10353",0.75656,32140
"10354",0.50015,32141
"10355",0.75656,32145
"10356",0.75656,32147
"10357",0.75656,32148
"10358",0.75656,32157
"10359",0.50015,32159
"10360",0.50015,32162
"10361",0.75656,32164
"10362",0.50015,32168
"10363",0.50015,32169
"10364",0.50015,32174
"10365",0.50015,32176
"10366",0.75656,32177
"10367",0.50015,32179
"10368",0.50015,32180
"10369",0.75656,32181
"10370",0.75656,32187
"10371",0.75656,32189
"10372",0.50015,32190
"10373",0.75656,32193
"10374",0.50015,32195
"10375",0.75656,32202
"10376",0.75656,32204
"10377",0.75656,32205
"10378",0.75656,32206
"10379",0.75656,32207
"10380",0.75656,32208
"10381",0.75656,32209
"10382",0.75656,32210
"10383",0.75656,32211
"10384",0.75656,32212
"10385",0.75656,32216
"10386",0.75656,32217
"10387",0.75656,32218
"10388",0.75656,32219
"10389",0.75656,32220
"10390",0.75656,32221
"10391",0.75656,32222
"10392",0.75656,32223
"10393",0.75656,32224
"10394",0.75656,32225
"10395",0.75656,32226
"10396",0.75656,32227
"10397",0.75656,32228
"10398",0.75656,32233
"10399",0.75656,32234
"10400",0.75656,32244
"10401",0.75656,32246
"10402",0.75656,32250
"10403",0.75656,32254
"10404",0.75656,32256
"10405",0.75656,32257
"10406",0.75656,32258
"10407",0.75656,32259
"10408",0.75656,32266
"10409",0.75656,32277
"10410",0.12847,32301
"10411",0.12847,32303
"10412",0.12847,32304
"10413",0.12847,32305
"10414",0.12847,32308
"10415",0.12847,32309
"10416",0.12847,32310
"10417",0.12847,32311
"10418",0.12847,32312
"10419",0.12847,32317
"10420",0.12847,32320
"10421",0.12847,32321
"10422",0.12847,32322
"10423",0.12847,32323
"10424",0.12847,32324
"10425",0.12847,32327
"10426",0.12847,32328
"10427",0.12847,32330
"10428",0.39136,32331
"10429",0.12847,32332
"10430",0.12847,32333
"10431",0.12847,32334
"10432",0.39136,32336
"10433",0.39136,32340
"10434",0.12847,32343
"10435",0.12847,32344
"10436",0.12847,32346
"10437",0.39136,32347
"10438",0.39136,32348
"10439",0.39136,32350
"10440",0.12847,32351
"10441",0.12847,32352
"10442",0.12847,32355
"10443",0.39136,32356
"10444",0.12847,32358
"10445",0.39136,32359
"10446",0.12847,32361
"10447",0.12847,32399
"10448",0.12847,32401
"10449",0.12847,32403
"10450",0.12847,32404
"10451",0.12847,32405
"10452",0.12847,32407
"10453",0.12847,32408
"10454",0.12847,32409
"10455",0.12847,32410
"10456",0.12847,32413
"10457",0.12847,32420
"10458",0.12847,32421
"10459",0.12847,32423
"10460",0.12847,32424
"10461",0.12847,32425
"10462",0.12847,32426
"10463",0.12847,32427
"10464",0.12847,32428
"10465",0.12847,32430
"10466",0.12847,32431
"10467",0.12847,32432
"10468",0.12847,32433
"10469",0.12847,32435
"10470",0.12847,32437
"10471",0.12847,32438
"10472",0.12847,32439
"10473",0.12847,32440
"10474",0.12847,32442
"10475",0.12847,32443
"10476",0.12847,32444
"10477",0.12847,32445
"10478",0.12847,32446
"10479",0.12847,32447
"10480",0.12847,32448
"10481",0.12847,32449
"10482",0.12847,32455
"10483",0.12847,32456
"10484",0.12847,32459
"10485",0.12847,32460
"10486",0.12847,32461
"10487",0.12847,32462
"10488",0.12847,32463
"10489",0.12847,32464
"10490",0.12847,32465
"10491",0.12847,32466
"10492",0.42237,32501
"10493",0.42237,32502
"10494",0.42237,32503
"10495",0.42237,32504
"10496",0.42237,32505
"10497",0.42237,32506
"10498",0.42237,32507
"10499",0.42237,32508
"10500",0.42237,32509
"10501",0.42237,32511
"10502",0.42237,32514
"10503",0.42237,32526
"10504",0.42237,32530
"10505",0.42237,32531
"10506",0.42237,32533
"10507",0.42237,32534
"10508",0.42237,32535
"10509",0.42237,32536
"10510",0.42237,32539
"10511",0.42237,32541
"10512",0.42237,32542
"10513",0.42237,32544
"10514",0.42237,32547
"10515",0.42237,32548
"10516",0.12847,32550
"10517",0.42237,32561
"10518",0.42237,32563
"10519",0.42237,32564
"10520",0.42237,32565
"10521",0.42237,32566
"10522",0.42237,32567
"10523",0.42237,32568
"10524",0.42237,32569
"10525",0.42237,32570
"10526",0.42237,32571
"10527",0.42237,32577
"10528",0.42237,32578
"10529",0.42237,32579
"10530",0.42237,32580
"10531",0.42237,32583
"10532",0.39136,32601
"10533",0.39136,32603
"10534",0.39136,32605
"10535",0.39136,32606
"10536",0.39136,32607
"10537",0.39136,32608
"10538",0.39136,32609
"10539",0.39136,32612
"10540",0.39136,32615
"10541",0.39136,32616
"10542",0.75656,32617
"10543",0.39136,32618
"10544",0.39136,32619
"10545",0.39136,32621
"10546",0.39136,32622
"10547",0.39136,32625
"10548",0.39136,32626
"10549",0.39136,32628
"10550",0.75656,32631
"10551",0.39136,32639
"10552",0.75656,32640
"10553",0.75656,32641
"10554",0.39136,32643
"10555",0.39136,32648
"10556",0.39136,32653
"10557",0.75656,32656
"10558",0.39136,32658
"10559",0.39136,32664
"10560",0.75656,32666
"10561",0.39136,32667
"10562",0.39136,32668
"10563",0.39136,32669
"10564",0.39136,32680
"10565",0.75656,32681
"10566",0.39136,32683
"10567",0.39136,32686
"10568",0.39136,32692
"10569",0.39136,32693
"10570",0.75656,32694
"10571",0.39136,32696
"10572",0.39136,32697
"10573",0.50015,32701
"10574",0.50015,32702
"10575",0.50015,32703
"10576",0.50015,32707
"10577",0.50015,32708
"10578",0.50015,32709
"10579",0.50015,32712
"10580",0.50015,32713
"10581",0.50015,32714
"10582",0.50015,32720
"10583",0.50015,32724
"10584",0.50015,32725
"10585",0.50015,32726
"10586",0.50015,32730
"10587",0.50015,32732
"10588",0.50015,32735
"10589",0.50015,32736
"10590",0.50015,32738
"10591",0.50015,32744
"10592",0.50015,32746
"10593",0.50015,32750
"10594",0.50015,32751
"10595",0.50015,32754
"10596",0.50015,32757
"10597",0.50015,32759
"10598",0.50015,32763
"10599",0.50015,32764
"10600",0.50015,32765
"10601",0.50015,32766
"10602",0.50015,32767
"10603",0.50015,32771
"10604",0.50015,32773
"10605",0.50015,32776
"10606",0.50015,32778
"10607",0.50015,32779
"10608",0.50015,32780
"10609",0.50015,32784
"10610",0.50015,32789
"10611",0.50015,32792
"10612",0.50015,32796
"10613",0.50015,32798
"10614",0.50015,32801
"10615",0.50015,32803
"10616",0.50015,32804
"10617",0.50015,32805
"10618",0.50015,32806
"10619",0.50015,32807
"10620",0.50015,32808
"10621",0.50015,32809
"10622",0.50015,32810
"10623",0.50015,32811
"10624",0.50015,32812
"10625",0.50015,32814
"10626",0.50015,32817
"10627",0.50015,32818
"10628",0.50015,32819
"10629",0.50015,32820
"10630",0.50015,32821
"10631",0.50015,32822
"10632",0.50015,32824
"10633",0.50015,32825
"10634",0.50015,32826
"10635",0.50015,32827
"10636",0.50015,32828
"10637",0.50015,32829
"10638",0.50015,32830
"10639",0.50015,32831
"10640",0.50015,32832
"10641",0.50015,32833
"10642",0.50015,32835
"10643",0.50015,32836
"10644",0.50015,32837
"10645",0.50015,32839
"10646",0.50015,32901
"10647",0.50015,32903
"10648",0.50015,32904
"10649",0.50015,32905
"10650",0.50015,32907
"10651",0.50015,32908
"10652",0.50015,32909
"10653",0.50015,32920
"10654",0.50015,32922
"10655",0.50015,32925
"10656",0.50015,32926
"10657",0.50015,32927
"10658",0.50015,32931
"10659",0.50015,32934
"10660",0.50015,32935
"10661",0.50015,32937
"10662",0.50015,32940
"10663",0.50015,32948
"10664",0.50015,32949
"10665",0.50015,32950
"10666",0.50015,32951
"10667",0.50015,32952
"10668",0.50015,32953
"10669",0.50015,32955
"10670",0.50015,32958
"10671",0.50015,32960
"10672",0.50015,32962
"10673",0.50015,32963
"10674",0.50015,32966
"10675",0.50015,32967
"10676",0.50015,32968
"10677",0.50015,32970
"10678",0.50015,32976
"10679",0.23331,33001
"10680",0.23331,33004
"10681",0.23331,33009
"10682",0.23331,33010
"10683",0.23331,33012
"10684",0.23331,33013
"10685",0.23331,33014
"10686",0.23331,33015
"10687",0.23331,33016
"10688",0.23331,33018
"10689",0.23331,33019
"10690",0.23331,33020
"10691",0.23331,33021
"10692",0.23331,33023
"10693",0.23331,33024
"10694",0.23331,33025
"10695",0.23331,33026
"10696",0.23331,33027
"10697",0.23331,33028
"10698",0.23331,33029
"10699",0.23331,33030
"10700",0.23331,33031
"10701",0.23331,33032
"10702",0.23331,33033
"10703",0.23331,33034
"10704",0.23331,33035
"10705",0.23331,33036
"10706",0.23331,33037
"10707",0.23331,33039
"10708",0.23331,33040
"10709",0.23331,33042
"10710",0.23331,33043
"10711",0.23331,33050
"10712",0.23331,33051
"10713",0.23331,33054
"10714",0.23331,33055
"10715",0.23331,33056
"10716",0.23331,33060
"10717",0.23331,33062
"10718",0.23331,33063
"10719",0.23331,33064
"10720",0.23331,33065
"10721",0.23331,33066
"10722",0.23331,33067
"10723",0.23331,33068
"10724",0.23331,33069
"10725",0.23331,33070
"10726",0.23331,33071
"10727",0.23331,33073
"10728",0.23331,33076
"10729",0.23331,33101
"10730",0.23331,33109
"10731",0.23331,33122
"10732",0.23331,33125
"10733",0.23331,33126
"10734",0.23331,33127
"10735",0.23331,33128
"10736",0.23331,33129
"10737",0.23331,33130
"10738",0.23331,33131
"10739",0.23331,33132
"10740",0.23331,33133
"10741",0.23331,33134
"10742",0.23331,33135
"10743",0.23331,33136
"10744",0.23331,33137
"10745",0.23331,33138
"10746",0.23331,33139
"10747",0.23331,33140
"10748",0.23331,33141
"10749",0.23331,33142
"10750",0.23331,33143
"10751",0.23331,33144
"10752",0.23331,33145
"10753",0.23331,33146
"10754",0.23331,33147
"10755",0.23331,33149
"10756",0.23331,33150
"10757",0.23331,33154
"10758",0.23331,33155
"10759",0.23331,33156
"10760",0.23331,33157
"10761",0.23331,33158
"10762",0.23331,33160
"10763",0.23331,33161
"10764",0.23331,33162
"10765",0.23331,33165
"10766",0.23331,33166
"10767",0.23331,33167
"10768",0.23331,33168
"10769",0.23331,33169
"10770",0.23331,33170
"10771",0.23331,33172
"10772",0.23331,33173
"10773",0.23331,33174
"10774",0.23331,33175
"10775",0.23331,33176
"10776",0.23331,33177
"10777",0.23331,33178
"10778",0.23331,33179
"10779",0.23331,33180
"10780",0.23331,33181
"10781",0.23331,33182
"10782",0.23331,33183
"10783",0.23331,33184
"10784",0.23331,33185
"10785",0.23331,33186
"10786",0.23331,33187
"10787",0.23331,33189
"10788",0.23331,33190
"10789",0.23331,33193
"10790",0.23331,33194
"10791",0.23331,33196
"10792",0.23331,33301
"10793",0.23331,33304
"10794",0.23331,33305
"10795",0.23331,33306
"10796",0.23331,33308
"10797",0.23331,33309
"10798",0.23331,33311
"10799",0.23331,33312
"10800",0.23331,33313
"10801",0.23331,33314
"10802",0.23331,33315
"10803",0.23331,33316
"10804",0.23331,33317
"10805",0.23331,33319
"10806",0.23331,33321
"10807",0.23331,33322
"10808",0.23331,33323
"10809",0.23331,33324
"10810",0.23331,33325
"10811",0.23331,33326
"10812",0.23331,33327
"10813",0.23331,33328
"10814",0.23331,33330
"10815",0.23331,33331
"10816",0.23331,33332
"10817",0.23331,33334
"10818",0.23331,33351
"10819",0.23331,33401
"10820",0.23331,33403
"10821",0.23331,33404
"10822",0.23331,33405
"10823",0.23331,33406
"10824",0.23331,33407
"10825",0.23331,33408
"10826",0.23331,33409
"10827",0.23331,33410
"10828",0.23331,33411
"10829",0.23331,33412
"10830",0.23331,33413
"10831",0.23331,33414
"10832",0.23331,33415
"10833",0.23331,33417
"10834",0.23331,33418
"10835",0.23331,33426
"10836",0.23331,33428
"10837",0.23331,33430
"10838",0.23331,33431
"10839",0.23331,33432
"10840",0.23331,33433
"10841",0.23331,33434
"10842",0.23331,33435
"10843",0.23331,33436
"10844",0.23331,33437
"10845",0.23331,33438
"10846",0.23331,33440
"10847",0.23331,33441
"10848",0.23331,33442
"10849",0.23331,33444
"10850",0.23331,33445
"10851",0.23331,33446
"10852",0.23331,33449
"10853",0.23331,33455
"10854",0.23331,33458
"10855",0.23331,33460
"10856",0.23331,33461
"10857",0.23331,33462
"10858",0.23331,33463
"10859",0.23331,33467
"10860",0.23331,33469
"10861",0.23331,33470
"10862",0.36069,33471
"10863",0.23331,33472
"10864",0.23331,33473
"10865",0.23331,33476
"10866",0.23331,33477
"10867",0.23331,33478
"10868",0.23331,33480
"10869",0.23331,33483
"10870",0.23331,33484
"10871",0.23331,33486
"10872",0.23331,33487
"10873",0.23331,33493
"10874",0.23331,33496
"10875",0.23331,33498
"10876",0.5411,33503
"10877",0.5411,33510
"10878",0.5411,33511
"10879",0.5411,33513
"10880",0.37897,33514
"10881",0.5411,33521
"10882",0.5411,33523
"10883",0.5411,33525
"10884",0.5411,33527
"10885",0.5411,33534
"10886",0.5411,33538
"10887",0.37897,33540
"10888",0.5411,33541
"10889",0.5411,33542
"10890",0.5411,33543
"10891",0.5411,33544
"10892",0.5411,33545
"10893",0.37897,33547
"10894",0.5411,33548
"10895",0.5411,33549
"10896",0.5411,33556
"10897",0.5411,33558
"10898",0.5411,33559
"10899",0.37897,33563
"10900",0.37897,33565
"10901",0.37897,33566
"10902",0.37897,33567
"10903",0.5411,33569
"10904",0.5411,33570
"10905",0.5411,33572
"10906",0.5411,33573
"10907",0.5411,33576
"10908",0.5411,33578
"10909",0.5411,33579
"10910",0.5411,33584
"10911",0.5411,33585
"10912",0.5411,33592
"10913",0.5411,33594
"10914",0.37897,33596
"10915",0.37897,33597
"10916",0.5411,33598
"10917",0.5411,33602
"10918",0.5411,33603
"10919",0.5411,33604
"10920",0.5411,33605
"10921",0.5411,33606
"10922",0.5411,33607
"10923",0.5411,33609
"10924",0.5411,33610
"10925",0.5411,33611
"10926",0.5411,33612
"10927",0.5411,33613
"10928",0.5411,33614
"10929",0.5411,33615
"10930",0.5411,33616
"10931",0.5411,33617
"10932",0.5411,33618
"10933",0.5411,33619
"10934",0.5411,33620
"10935",0.5411,33621
"10936",0.5411,33624
"10937",0.5411,33625
"10938",0.5411,33626
"10939",0.5411,33629
"10940",0.5411,33634
"10941",0.5411,33635
"10942",0.5411,33637
"10943",0.5411,33647
"10944",0.5411,33701
"10945",0.5411,33702
"10946",0.5411,33703
"10947",0.5411,33704
"10948",0.5411,33705
"10949",0.5411,33706
"10950",0.5411,33707
"10951",0.5411,33708
"10952",0.5411,33709
"10953",0.5411,33710
"10954",0.5411,33711
"10955",0.5411,33712
"10956",0.5411,33713
"10957",0.5411,33714
"10958",0.5411,33715
"10959",0.5411,33716
"10960",0.5411,33744
"10961",0.5411,33755
"10962",0.5411,33756
"10963",0.5411,33759
"10964",0.5411,33760
"10965",0.5411,33761
"10966",0.5411,33762
"10967",0.5411,33763
"10968",0.5411,33764
"10969",0.5411,33765
"10970",0.5411,33767
"10971",0.5411,33770
"10972",0.5411,33771
"10973",0.5411,33772
"10974",0.5411,33773
"10975",0.5411,33774
"10976",0.5411,33776
"10977",0.5411,33777
"10978",0.5411,33778
"10979",0.5411,33781
"10980",0.5411,33782
"10981",0.5411,33785
"10982",0.5411,33786
"10983",0.37897,33801
"10984",0.37897,33803
"10985",0.37897,33805
"10986",0.37897,33809
"10987",0.37897,33810
"10988",0.37897,33811
"10989",0.37897,33812
"10990",0.37897,33813
"10991",0.37897,33815
"10992",0.37897,33823
"10993",0.37897,33825
"10994",0.37897,33827
"10995",0.37897,33830
"10996",0.37897,33834
"10997",0.37897,33837
"10998",0.37897,33838
"10999",0.37897,33839
"11000",0.37897,33841
"11001",0.37897,33843
"11002",0.37897,33844
"11003",0.37897,33847
"11004",0.50015,33848
"11005",0.37897,33849
"11006",0.37897,33850
"11007",0.37897,33851
"11008",0.36069,33852
"11009",0.37897,33853
"11010",0.37897,33854
"11011",0.37897,33855
"11012",0.37897,33856
"11013",0.36069,33857
"11014",0.37897,33859
"11015",0.37897,33860
"11016",0.37897,33865
"11017",0.50015,33867
"11018",0.37897,33868
"11019",0.37897,33870
"11020",0.37897,33872
"11021",0.37897,33873
"11022",0.36069,33875
"11023",0.36069,33876
"11024",0.37897,33877
"11025",0.37897,33880
"11026",0.37897,33881
"11027",0.37897,33884
"11028",0.37897,33890
"11029",0.50015,33896
"11030",0.37897,33897
"11031",0.37897,33898
"11032",0.36069,33901
"11033",0.36069,33903
"11034",0.36069,33904
"11035",0.36069,33905
"11036",0.36069,33907
"11037",0.36069,33908
"11038",0.36069,33909
"11039",0.36069,33912
"11040",0.36069,33913
"11041",0.36069,33914
"11042",0.36069,33916
"11043",0.36069,33917
"11044",0.36069,33919
"11045",0.36069,33920
"11046",0.36069,33921
"11047",0.36069,33922
"11048",0.36069,33924
"11049",0.36069,33928
"11050",0.36069,33930
"11051",0.36069,33931
"11052",0.36069,33935
"11053",0.36069,33936
"11054",0.36069,33944
"11055",0.36069,33945
"11056",0.36069,33946
"11057",0.36069,33947
"11058",0.36069,33948
"11059",0.36069,33950
"11060",0.36069,33952
"11061",0.36069,33953
"11062",0.36069,33954
"11063",0.36069,33955
"11064",0.36069,33956
"11065",0.36069,33957
"11066",0.36069,33960
"11067",0.36069,33965
"11068",0.36069,33966
"11069",0.36069,33967
"11070",0.36069,33971
"11071",0.36069,33972
"11072",0.36069,33973
"11073",0.36069,33974
"11074",0.36069,33976
"11075",0.36069,33980
"11076",0.36069,33981
"11077",0.36069,33982
"11078",0.36069,33983
"11079",0.36069,33990
"11080",0.36069,33991
"11081",0.36069,33993
"11082",0.36069,34101
"11083",0.36069,34102
"11084",0.36069,34103
"11085",0.36069,34104
"11086",0.36069,34105
"11087",0.36069,34108
"11088",0.36069,34109
"11089",0.36069,34110
"11090",0.36069,34112
"11091",0.36069,34113
